,0th model,1th model,2th model,3th model,4th model,5th model,6th model,7th model,8th model,9th model,10th model,y_test
690,-532.44995,11727.446,5053.9673,8732.533,14615.636,5167.0757,-2642.2207,2807.4314,-2395.1506,9053.929,14071.797,5000.0
691,-4414.1216,8778.348,1404.3015,2309.4202,7356.05,3435.4402,-3702.5771,1111.9718,-3339.9338,4926.4927,7711.4663,700.0000000000001
692,-3914.4678,7184.6445,2286.8088,1161.1201,3949.3926,2865.283,-3880.5715,372.9127,-3218.717,2418.9568,4138.3657,0.0
693,-2861.0781,6325.2554,4635.981,1587.8871,2707.9258,3015.289,-3562.4392,295.14453,-2556.6006,1207.0125,2437.7656,0.0
694,-3120.2937,5817.6016,8073.4595,2047.1527,2111.0176,3568.8535,-3094.19,597.72046,-1443.6909,902.39905,1725.2305,0.0
695,-4717.9165,5614.581,9961.306,1488.966,1562.7705,4379.3833,-2705.607,1075.865,228.22543,1393.1321,1551.5721,0.0
696,1254.9941,749.92847,8260.694,421.45587,405.84827,744.28314,1896.1423,539.89813,-161.5867,1855.044,-1276.554,0.0
697,-69.401924,-2316.1692,10273.873,-2762.9065,1561.7651,732.54083,1946.2383,-373.16534,-590.64575,810.4672,-1070.0612,0.0
698,297.94122,-2066.7522,10499.269,-6177.766,2249.948,467.78525,1391.6497,-319.47604,-189.64876,1068.6438,-276.41992,0.0
699,686.9529,-882.61914,11535.001,-4349.297,2818.3691,718.80096,630.9867,405.4909,246.80663,1056.9255,701.7955,0.0
700,113.85493,134.39113,12740.652,1227.1243,3315.6555,1711.7374,-137.13272,1304.0905,648.184,568.2032,1791.5503,0.0
701,-820.5407,1350.9258,14098.785,4704.0073,3379.2617,3252.738,-678.41974,1752.2534,1147.9802,284.41592,2944.4304,100.0
702,695.3066,4481.515,19290.045,3543.6116,3353.5977,5285.6963,-508.34595,2092.2495,2336.622,1689.9501,4375.2363,2300.0
703,8338.112,11183.891,36466.95,10505.647,5345.4014,8779.651,1041.7555,3999.4353,5271.388,6231.18,6857.4614,4300.0
704,23055.363,21142.137,66818.84,39751.062,11974.782,15691.642,4361.817,9000.73,10569.823,14049.511,11406.933,14999.999999999998
705,41217.31,31880.006,97507.73,83779.875,22982.322,26911.426,9107.563,16622.979,17367.217,23540.906,18177.06,15100.000000000002
706,57325.812,40589.363,121880.16,121962.74,34687.566,40228.4,14268.988,24627.105,23699.48,32301.562,25840.936,27600.0
707,67786.945,45682.17,139832.06,147144.0,43484.492,51861.758,18685.518,30852.576,27891.734,38405.92,32478.78,32000.0
708,71801.05,46847.16,149163.9,160188.94,48038.234,59288.3,21495.447,34357.94,29185.424,40911.06,36775.953,56800.0
709,69849.74,44451.54,148469.97,163537.42,48554.707,61630.242,22255.99,35214.95,27456.045,39716.89,38263.285,19500.0
710,62143.55,39195.277,137402.84,158212.16,45511.64,58715.15,20864.604,33761.766,22948.398,35324.594,36939.887,32900.0
711,48525.645,32121.723,113513.016,141628.86,39168.496,50594.176,17508.752,30066.537,16428.697,28682.523,32949.33,25600.0
712,30229.025,24620.256,75039.17,109077.7,30026.387,37832.754,12738.833,24087.078,9428.738,21045.383,26594.299,9600.0
713,11894.048,18086.7,32754.38,64089.742,19789.357,22467.484,7522.602,16491.73,3817.7585,13740.426,18732.342,20500.0
714,-319.18088,13364.453,8601.573,26389.807,11274.004,8452.994,2993.6912,9021.21,590.5629,7831.1704,11055.306,2500.0
715,-4541.64,10479.192,3085.7954,9189.41,6324.7695,-343.4547,-95.92627,3402.2473,-674.6006,3813.3877,5376.199,100.0
716,-4229.4077,8902.965,2532.3533,3293.6345,4330.204,-3230.6355,-1692.3268,107.85229,-905.79285,1545.0607,2332.7585,0.0
717,-3274.732,8026.1514,4827.4795,2351.9988,3636.8606,-2558.8113,-2194.814,-1380.4878,-665.9865,504.31122,1278.8496,0.0
718,-3576.695,7470.981,9314.376,5692.4175,3221.827,-971.94116,-2041.2866,-1665.3265,-132.44965,256.9207,1333.9062,0.0
719,-5155.396,7186.1797,13228.389,10187.049,2726.577,-110.86875,-1514.182,-1116.7454,799.437,859.4022,1977.2389,0.0
720,1323.2056,957.0148,2960.977,5179.9717,1265.0311,333.94547,77.26066,-339.6143,443.5377,1077.6277,1313.1763,0.0
721,55.134212,-1811.1082,2916.5771,5863.6416,1878.8927,-907.5826,1037.6595,-1328.6292,343.40396,-204.5835,512.6362,0.0
722,429.6088,-1419.4948,2013.4862,2943.7556,2150.0898,-980.54425,946.7251,-1524.8458,675.924,150.84715,1037.5349,0.0
723,768.28876,-223.1344,958.6324,1437.4636,2270.4602,-383.8169,661.10333,-1095.393,976.90424,275.13486,1573.4921,0.0
724,68.33661,714.8026,66.25624,1669.0739,1807.2964,154.58995,200.44984,-1111.5892,1119.7094,43.097023,1944.0872,0.0
725,-1059.8053,1808.5631,-161.30247,2831.6868,539.4706,667.1716,-95.27535,-2257.4402,1391.5016,204.32733,2118.385,0.0
726,349.70193,4835.3564,2007.1859,7290.282,583.35675,3064.884,889.81274,-2459.9941,3560.951,2061.868,2933.2869,4200.0
727,8309.46,11521.232,9553.99,22998.19,6453.767,9890.59,4562.3335,2509.2036,9961.644,6650.932,6235.7188,11100.000000000002
728,24025.861,21563.543,24004.64,54214.63,20036.934,20959.053,11180.977,14230.712,20173.861,13800.4795,13150.232,29599.999999999996
729,43703.86,32412.092,42582.273,91064.05,36780.395,32835.633,19163.953,29004.045,30466.527,22008.02,22231.797,40300.0
730,61320.867,41160.47,60018.594,120644.2,50432.387,42177.27,26224.184,41644.227,37565.992,29290.977,30662.021,50899.99999999999
731,72843.76,46164.707,72571.61,138911.64,58341.58,47564.918,30813.648,49513.98,40555.79,34131.645,36585.42,28700.0
732,77406.84,47094.59,79020.664,146904.98,60855.53,48759.33,32374.463,52604.965,39626.12,35821.855,39484.496,50699.99999999999
733,75675.55,44306.992,79419.56,146380.44,58961.08,45814.4,30845.824,51868.984,34940.426,34356.7,39402.71,27300.0
734,67984.16,38506.926,73849.32,137214.86,53064.4,38913.168,26341.893,47744.344,26739.465,30246.33,36409.87,32500.0
735,53984.04,30800.254,61793.266,115885.43,43053.582,28796.068,19370.33,39740.625,16414.59,24369.445,30595.729,37200.0
736,34443.656,22719.246,43144.805,79127.836,29771.807,17379.178,11345.945,27954.03,7199.938,17818.166,22595.785,22900.0
737,13936.321,15820.335,21515.084,35824.273,16646.092,7509.892,4437.5615,15151.685,2074.4167,11675.255,14188.913,17800.0
738,-379.89365,11006.742,5338.351,7359.1016,7961.246,1289.1873,189.96745,5414.9575,613.3448,6747.2056,7698.1284,4000.0
739,-5574.9717,8222.267,-772.76575,-2026.6251,4439.463,-1331.3076,-1548.1294,159.1451,408.17694,3368.5117,4179.696,200.0
740,-5329.077,6798.685,-1938.4552,-5020.6494,3468.924,-1875.0555,-1857.6586,-2068.6262,280.37894,1405.7999,2905.9377,0.0
741,-4233.0938,6026.6113,-2545.9175,-4865.662,3062.6443,-1816.4712,-1580.7153,-2757.4233,43.461475,489.98615,2740.8643,0.0
742,-4560.382,5506.5396,-2817.141,-1463.7263,2645.5222,-1891.1353,-1157.2478,-2564.6685,-408.06046,360.2201,3031.458,0.0
743,-6535.0684,5241.883,-3250.1814,2640.4407,2072.5002,-1925.471,-742.38135,-1793.1627,-565.1619,1114.092,3484.1362,0.0
744,2007.1453,1362.062,1615.7465,-392.89047,1491.7678,344.9634,394.7211,110.198814,475.46353,525.3208,64.50681,0.0
745,639.2872,-791.9634,1285.507,-942.3571,2003.2465,477.55615,2677.3303,-44.361164,1038.6855,-480.66766,46.119293,0.0
746,53.39606,-506.61038,836.4167,-1224.3102,2200.491,480.90903,2542.8792,83.57329,1611.0675,1.5699416,917.8007,0.0
747,-836.4389,209.04102,252.32816,-959.6787,2155.899,672.3056,1939.1614,-430.26004,1747.6151,181.1839,1568.3954,0.0
748,-2429.4763,566.0226,-476.53915,-717.45044,1596.4891,893.7982,926.3413,-1799.7563,1491.1716,6.753134,1936.6868,0.0
749,-3080.4343,1277.4762,-949.7812,-1446.6555,638.06525,1440.1492,165.13744,-2675.4705,1178.539,243.52625,2184.2156,0.0
750,1626.3881,4411.405,494.10336,-2072.3726,1465.9292,3781.3528,1433.5491,-432.13223,2587.6733,2098.0037,3371.0784,1400.0000000000002
751,16607.014,11828.899,6541.6587,3066.6929,7834.4546,9661.075,6616.2646,6535.7925,8144.108,6538.773,7264.5654,4600.0
752,42277.793,23037.059,18307.836,19502.592,20673.787,18989.096,15533.624,16797.754,17685.91,13469.999,14501.211,6900.0
753,72239.34,35045.55,33118.824,42609.14,35719.76,29344.12,25519.834,26992.506,27720.875,21548.904,23291.117,11400.0
754,97316.54,44560.914,46509.406,62140.543,47781.74,37908.36,33601.52,34442.74,34933.785,28892.639,30971.523,15900.0
755,111973.51,49770.934,55605.89,73681.94,54683.56,43025.246,38242.19,38197.61,38182.977,33965.492,35967.8,23200.0
756,116305.945,50316.438,59636.684,78124.85,56627.42,44118.74,39118.01,38485.81,37504.477,35971.11,37871.59,19200.0
757,112852.14,46548.227,58612.26,76940.82,54314.19,41150.906,36241.6,35828.016,33111.83,34805.535,36718.824,15300.000000000002
758,102997.64,39188.41,52250.324,70082.48,47985.48,34466.465,29619.4,30530.393,25450.96,30897.504,32581.43,5200.0
759,85620.36,29510.27,40043.164,56162.453,37673.67,25073.664,19855.078,22973.469,15931.873,25073.252,25704.926,5200.0
760,58931.246,19475.121,23307.975,35440.676,24694.963,14923.139,9219.331,14393.897,7252.2563,18411.748,17157.773,1100.0
761,26341.396,11181.259,7781.2993,14248.458,12716.444,6413.7715,1177.505,6806.5117,1873.543,12029.278,9167.238,1200.0
762,41.702057,5794.978,117.66635,1621.8834,5351.756,1072.759,-2488.237,1615.0317,-150.10118,6803.8486,3869.6873,200.0
763,-10420.228,3062.7312,-871.92377,-2023.2991,2460.9697,-1255.9147,-3046.2102,-1220.56,-525.35846,3149.2446,1541.9021,0.0
764,-10490.448,1913.6759,-775.39716,-2518.9114,1478.0323,-1779.2979,-2424.0833,-2457.355,-472.08615,983.2968,981.27313,0.0
765,-9300.324,1354.2561,-1175.4987,-2469.183,824.7369,-1656.9045,-1548.7461,-2714.1216,-368.71942,-55.776432,1105.286,0.0
766,-10671.353,936.47437,-1994.3273,-2612.2275,82.55534,-1489.1293,-912.914,-2309.336,-290.41376,-248.83961,1416.0378,0.0
767,-15751.366,855.5193,-3913.0493,-4031.05,-852.2708,-1206.9226,-844.4243,-1340.7979,144.09209,492.22278,1756.6613,0.0
768,1108.0872,687.1027,2077.9438,2600.407,1571.3846,-1177.1034,1659.3069,606.0104,1387.2705,2912.401,-1336.4644,0.0
769,-186.08319,-2144.909,1711.9071,1206.8752,2981.768,-642.1883,1382.0934,-230.15692,-349.7016,1607.9052,96.58911,0.0
770,295.65268,-1792.0259,930.1743,190.35768,1950.0212,-53.154705,544.64166,-10.146618,-1335.2515,1947.0345,-97.75948,0.0
771,805.5768,-580.24426,113.10637,-174.6399,730.72534,66.79148,-393.0387,734.9093,-1595.2644,2009.91,-56.61328,0.0
772,299.0394,423.69864,-570.4959,-103.07156,59.485706,-72.292076,-1352.399,1183.743,-1547.9215,1352.9324,-38.123287,0.0
773,-702.2824,1616.756,-671.6679,-103.165985,-137.33928,-1.0917411,-2420.8809,971.7552,-1260.3087,518.9298,103.84461,0.0
774,540.92224,4735.7134,1475.352,824.9634,286.79663,657.91736,-3524.1748,1094.5123,-245.36235,1185.3916,813.4283,1700.0
775,7722.0864,11442.963,8611.158,6669.01,2785.1287,2019.3071,-4045.9827,3622.824,2329.6562,5359.86,2846.7405,7700.000000000001
776,21914.03,21409.32,21926.342,21055.557,9671.945,3904.7612,-3028.6836,9690.179,6831.9,13685.929,6839.2153,12500.0
777,39627.562,32143.312,38673.145,40853.805,21391.26,5956.723,-30.455643,18041.822,12507.225,24509.504,12672.861,14000.0
778,55447.78,40832.54,54096.027,58445.188,34943.617,7791.209,4326.4834,26059.926,17815.09,34918.203,19329.635,18700.0
779,65797.18,45891.848,64967.195,69521.03,46311.527,9092.605,8797.124,31745.938,21350.596,42495.598,25437.932,14500.0
780,69834.17,47011.324,70295.805,74032.53,53275.426,9654.693,12290.97,34459.914,22363.68,46037.367,29912.605,14300.0
781,67975.516,44556.438,70126.625,73002.85,55509.836,9403.873,14198.993,34401.496,20732.666,45342.832,32184.371,17900.0
782,60392.05,39227.668,64415.664,66516.516,53402.98,8411.713,14309.467,31823.256,16849.572,40890.773,32086.596,10400.0
783,46950.742,32078.074,52696.77,53647.68,47266.93,6884.7754,12659.856,26747.875,11635.448,33670.74,29677.768,5900.0
784,28967.451,24516.695,35403.344,34789.5,37442.977,5120.2295,9514.4375,19556.123,6448.3438,25065.646,25203.934,11400.0
785,11117.1,17957.355,16697.184,15194.622,25271.715,3429.0676,5461.1475,11761.587,2532.6917,16628.139,19266.332,4200.0
786,-582.739,13244.638,3901.1375,2665.4854,13703.484,2051.24,1418.6185,5451.514,310.86166,9693.858,12981.041,700.0000000000001
787,-4457.4907,10387.655,-602.5489,-1575.653,5677.5127,1101.9755,-1682.6917,1657.1708,-626.9442,4963.9204,7683.2188,0.0
788,-3978.7263,8838.48,-1654.8223,-2353.9038,1588.4497,574.6218,-3384.4404,-42.314953,-876.2814,2328.8354,4181.3696,0.0
789,-2954.5613,7976.6543,-2416.1719,-2484.6538,-253.16469,388.7178,-3840.8235,-480.4434,-800.3003,1117.6753,2387.9333,0.0
790,-3237.7087,7425.5215,-3083.9543,-2678.066,-1285.0746,447.3499,-3508.559,-218.99913,-538.67334,677.45917,1745.556,0.0
791,-4839.8228,7144.778,-4174.3633,-3547.4785,-2045.7764,674.26385,-2813.8826,422.1229,-77.451096,952.32104,1767.134,0.0
792,1022.5946,777.3335,3346.0012,1915.9652,551.6257,-254.23775,141.39142,-1226.6117,-152.0897,1493.3083,895.51056,0.0
793,-233.4386,-1908.9839,2427.9875,154.07533,2437.9326,-560.7283,771.90814,-1888.9105,-1194.3505,-14.348919,533.6184,0.0
794,344.20325,-1349.9326,1143.0522,-1159.9387,2979.701,-754.41077,754.4686,-1933.7466,-993.13696,480.21268,1015.37683,0.0
795,927.521,42.392612,136.5527,-1070.1398,3087.1316,-704.7855,432.31204,-1459.8218,-657.67664,831.8279,1394.0261,0.0
796,412.39648,1162.0304,-476.28104,-122.6011,3212.9907,-518.8164,-189.8856,-1231.8647,-350.7015,886.97046,1473.138,0.0
797,-732.9678,2384.0588,-262.72452,394.06082,3142.19,28.651436,-1020.446,-1653.2472,184.4169,1166.2633,1319.8837,100.0
798,233.07994,5447.9644,3148.4868,1238.3978,2908.0752,1956.3025,-1387.2549,-1435.0481,1660.0491,2528.5298,1520.8448,2500.0
799,7103.333,12055.953,13693.178,7679.318,3787.5088,6489.15,-75.297905,1804.2047,4772.4023,5722.0894,3037.641,6000.0
800,21067.752,21931.93,32334.07,25083.98,7926.7295,13650.45,3697.0303,8889.477,9380.783,10800.026,6355.6704,19200.0
801,38660.492,32610.281,54087.207,49427.996,16022.304,21776.121,9323.884,17838.613,14365.021,16908.697,10847.319,20500.0
802,54429.625,41272.176,72498.516,70518.375,25936.828,28704.25,15164.384,25715.16,18393.209,22676.986,15260.866,16900.0
803,64777.0,46315.47,84429.89,83198.87,34531.52,32996.24,19691.398,30775.05,20616.865,26849.018,18597.674,15900.0
804,68851.586,47413.37,89501.055,87969.22,39943.707,34080.453,22080.895,32756.748,20724.652,28680.715,20387.504,18400.0
805,67047.53,44917.094,88140.79,86441.77,41807.332,31923.982,22071.107,32021.553,18741.92,28002.902,20499.455,9800.0
806,59505.234,39527.25,80360.55,78849.59,40395.113,26896.697,19692.857,28736.232,15004.144,25122.113,18962.273,8100.0
807,46086.0,32327.201,65260.746,64008.434,36029.984,19891.438,15261.815,22826.049,10302.484,20688.947,15987.213,7399.999999999999
808,28166.156,24779.678,42902.395,42216.637,29152.312,12378.947,9621.761,14909.975,5831.975,15549.988,12130.386,8500.0
809,10521.709,18333.38,18982.379,19712.404,20854.816,5994.845,4191.323,7032.917,2622.338,10564.284,8303.121,3600.0
810,-831.8902,13808.282,4121.2188,5713.9106,13069.906,1751.0771,326.04163,1440.0944,897.9138,6403.4673,5378.5303,6900.0
811,-4375.0645,11141.801,300.88712,1249.8923,7580.2544,-389.3162,-1552.9146,-1355.606,193.99348,3407.1296,3689.2961,100.0
812,-3692.1553,9718.033,-397.83615,584.58154,4716.5376,-1139.4879,-1971.9343,-2303.272,-8.866046,1572.0764,2996.5554,0.0
813,-2586.049,8884.2,-983.3774,650.47687,3544.762,-1221.637,-1667.4025,-2320.5916,19.956175,692.92914,2869.9067,0.0
814,-2888.8188,8267.1,-1093.6277,598.9089,3063.9912,-996.04803,-1135.3943,-1857.4137,217.74046,582.67487,2962.8247,0.0
815,-4604.4976,7857.2964,-1647.1562,-166.03067,2750.4062,-402.58112,-627.1711,-1154.3453,705.38684,1245.1803,3054.2695,0.0
816,1123.3708,700.2642,6440.2744,680.99506,1417.0338,371.87347,1390.0072,28.457125,603.9371,1748.9907,-766.95905,0.0
817,-177.5787,-2315.9675,6638.8716,-1829.1322,2668.0764,-166.36548,1588.1112,-1109.5533,-209.7567,488.55444,407.71823,0.0
818,309.64972,-2005.1835,5422.91,-4734.136,2461.305,-344.91702,1018.42584,-1115.593,-458.47192,790.4031,649.43964,0.0
819,823.7494,-764.2355,5025.8164,-3221.077,2167.8655,-160.213,19.690329,-636.01324,-593.2301,863.91113,775.40356,0.0
820,302.55374,293.09573,5446.351,1391.9376,2113.0815,381.72717,-1196.5449,-266.66837,-469.41385,531.33167,972.4989,0.0
821,-749.53564,1521.2035,6817.5205,4186.147,2155.5981,1441.5479,-2389.3286,-9.955531,389.80585,380.14694,1523.8151,0.0
822,413.04837,4628.218,12842.318,3952.1875,2695.762,3619.0178,-3135.1072,1223.1376,2973.3853,1613.7998,2983.02,1700.0
823,7527.5776,11280.692,30086.701,12232.664,5513.442,7761.553,-2872.6614,4889.516,8459.407,5466.965,6192.494,6000.0
824,21712.252,21186.006,59291.21,41110.434,12763.491,14139.923,-1260.0631,11194.794,17015.912,12214.716,11728.881,6400.0
825,39475.05,31890.395,89556.78,82508.055,24192.408,21807.268,1500.2712,18574.537,26996.285,20686.383,19124.64,22200.000000000004
826,55362.69,40594.375,113096.164,117620.21,36469.26,29001.754,4747.7266,24923.746,35847.992,28859.693,26868.227,41100.0
827,65769.62,45706.93,129141.15,140038.86,46036.594,34115.93,7727.6704,28942.045,41623.348,34917.23,33315.754,27600.0
828,69850.64,46910.613,136948.97,151013.84,51307.586,36213.043,9861.713,30374.295,43425.68,37827.0,37454.664,25900.0
829,68030.086,44567.89,136124.62,152970.19,52279.5,34991.176,10815.372,29492.701,41055.58,37342.496,38942.902,29599.999999999996
830,60482.73,39375.49,126433.09,146415.53,49382.555,30670.059,10473.822,26557.295,34792.27,33815.324,37786.457,18500.0
831,47067.656,32372.78,105551.53,128277.695,42917.06,24024.572,8927.817,21729.727,25624.262,28040.246,34105.6,6900.0
832,29083.662,24942.135,71545.38,94636.03,33382.45,16403.502,6488.9434,15524.739,15594.355,21116.578,28182.693,2500.0
833,11201.043,18469.848,32930.605,51578.19,22388.797,9426.68,3674.2976,9179.574,7334.579,14246.419,20776.639,4000.0
834,-534.2603,13791.701,9484.506,19045.326,12748.119,4326.042,1076.1707,4116.677,2405.3528,8449.781,13326.596,3900.0000000000005
835,-4415.0503,10931.597,4129.691,5710.318,6588.3193,1414.5968,-863.0184,965.0475,292.50812,4291.119,7429.2383,100.0
836,-3915.6135,9364.641,3334.0437,1378.5415,3633.662,195.81993,-2004.228,-558.2528,-368.76486,1779.4022,3821.845,0.0
837,-2862.891,8485.082,4304.5195,1311.7822,2306.2034,-71.961136,-2469.8792,-1002.0346,-403.32,538.0675,2140.3096,0.0
838,-3122.7654,7916.9077,7135.6245,4737.885,1519.1019,71.941154,-2486.1895,-767.6119,-105.39232,174.68533,1662.1527,0.0
839,-4720.6265,7607.7266,9693.31,8581.049,886.13794,440.82507,-2257.0457,-93.64418,526.8812,640.1005,1898.5819,0.0
840,968.61273,771.3821,4136.8486,2209.6216,741.67883,-131.38658,231.69174,-44.27158,1745.0256,1561.4371,366.12735,0.0
841,-250.52975,-2077.0488,3726.4917,-62.227627,1864.6821,-326.36548,1030.628,-821.3527,75.4065,483.58408,1143.1147,0.0
842,285.94754,-1642.6223,2344.2302,-2725.737,2178.3281,-563.15985,901.9352,-862.8157,-979.13995,782.40454,1184.3363,0.0
843,795.98944,-329.9449,1070.2052,-2111.612,2349.044,-765.7745,22.376823,-801.14844,-1742.5066,850.97736,914.53546,0.0
844,258.14584,754.5819,328.54703,937.3673,2569.7893,-801.2867,-1434.5135,-1152.0426,-2167.387,530.30115,334.66052,0.0
845,-742.8295,1988.73,739.2443,3107.7058,2600.0105,-254.03087,-3086.6057,-1725.1838,-1721.1755,442.85403,-73.71926,0.0
846,591.0101,5109.9053,4777.3496,4650.529,2839.1902,1671.3605,-4185.0127,-1217.5035,626.62616,1855.314,581.306,3600.0
847,7904.056,11799.768,16478.637,15325.851,5175.797,5632.9546,-3923.9666,1699.504,5641.5454,6082.863,3027.9495,11800.0
848,22098.062,21752.088,36873.01,44390.746,11806.828,11390.291,-2087.5889,6858.6206,12850.936,13405.236,7081.049,29000.0
849,39572.71,32486.621,60722.742,83337.945,22385.512,17704.6,724.36536,12663.924,20575.02,22519.717,11685.65,39600.0
850,54996.75,41190.9,81108.84,115505.54,33617.406,23048.727,3574.3015,17440.258,26960.053,31220.406,15679.829,58799.99999999999
851,64957.523,46275.86,94695.51,135353.73,42198.086,26310.139,5727.846,20327.543,30784.988,37576.344,18326.701,61400.00000000001
852,68692.055,47426.117,100976.83,144369.14,46769.914,26977.66,6791.2207,21189.64,31516.254,40532.953,19316.986,44100.0
853,66584.8,45001.766,100346.414,144778.0,47417.047,25042.82,6621.4253,20111.506,29095.182,39869.445,18589.361,45200.00000000001
854,58752.547,39704.914,92973.4,136648.73,44578.695,20933.29,5278.6323,17107.879,23920.695,35979.773,16256.171,46000.0
855,45113.297,32603.727,77894.3,116649.52,38567.3,15506.679,3075.8193,12385.347,17050.275,29710.627,12700.985,28000.0
856,27207.344,25128.44,54287.312,81677.95,29894.52,9924.828,599.94696,6890.3174,10208.085,22227.693,8694.4,29899.999999999996
857,9909.658,18697.912,26618.697,40068.758,20050.883,5280.494,-1466.3091,2176.0815,5066.584,14816.223,5215.02,8200.0
858,-980.2539,14131.494,6776.0156,12094.611,11504.873,2155.033,-2685.7358,-696.6071,2175.4397,8582.9,2927.5474,2700.0
859,-4281.6396,11397.047,386.51758,2563.7737,6072.9937,484.37564,-3061.9683,-1830.2706,890.69214,4152.423,1837.1165,400.0
860,-3618.323,9915.529,-672.0472,-149.97711,3532.718,-166.46924,-2903.9602,-1915.5002,370.83008,1542.528,1512.6183,0.0
861,-2642.168,9055.998,-1129.4044,290.72858,2535.5156,-226.56462,-2563.6587,-1512.6239,186.51306,340.17014,1508.4471,0.0
862,-3064.2239,8446.965,-667.30444,3439.4321,2086.6711,81.74266,-2293.4746,-939.534,235.13646,111.02052,1543.087,0.0
863,-4773.5527,8062.754,-143.92195,6492.995,1788.0588,759.437,-2216.1196,-396.80984,657.25,803.1257,1491.6794,0.0
864,1413.0035,1163.7373,1808.0062,1361.655,1610.272,1921.3131,-383.921,-765.9595,431.8066,535.9891,937.81165,0.0
865,237.96378,-1064.8032,1468.4305,-434.82227,1947.4972,280.92868,1388.8286,-1334.0289,615.4408,-1004.87897,263.13052,0.0
866,335.69778,-515.5538,972.9578,-1430.1382,2008.5464,239.14445,1287.3947,-1274.666,903.3951,-582.45447,914.1672,0.0
867,184.79037,602.0349,376.82532,-1329.3481,1976.3026,442.39648,956.8097,-1457.8793,1012.07745,-312.40356,1367.1198,0.0
868,-973.35736,1354.2135,-324.3805,-636.8366,1559.5913,-213.65224,343.3648,-2411.9885,962.69257,-340.01224,1503.012,0.0
869,-2061.4739,2309.5679,-807.9051,-562.3684,844.0028,-1020.0242,-17.4308,-3273.7878,1135.2637,31.3998,1529.6727,0.0
870,540.8652,5390.396,420.33447,-538.66144,1939.7177,1554.2767,1656.7518,-1399.2047,3693.9473,1899.855,2601.3308,2600.0
871,11202.105,12372.223,5925.933,5056.469,8480.77,10490.386,7368.6436,5522.7803,11234.502,6125.5,6390.7324,10400.0
872,30682.262,22839.408,16986.678,22795.736,21373.25,23997.707,16898.453,16590.713,22804.734,12593.15,13226.828,26400.0
873,54108.027,34041.51,31303.068,48566.46,36455.562,37379.31,27307.0,28153.676,34011.094,20069.686,21236.773,42400.0
874,74395.484,42933.977,44591.34,70803.29,48593.1,47398.39,35467.34,36909.77,41526.285,26841.873,28058.662,54500.0
875,87073.52,47836.246,53872.824,84096.86,55588.992,52992.13,39954.605,41552.188,44573.312,31508.6,32433.38,57900.0
876,91587.26,48417.71,58226.355,89408.47,57639.367,54026.344,40612.254,42278.73,43378.348,33342.94,34079.902,49899.99999999999
877,89173.78,45028.246,57624.266,88563.67,55488.945,50540.375,37532.258,39715.867,38178.0,32260.043,33047.055,35700.0
878,80425.3,38396.184,51880.793,81590.43,49455.375,42735.11,30747.564,34229.3,29404.814,28669.258,29411.676,20600.0
879,64622.355,29763.686,40615.848,66560.11,39587.117,31508.223,20932.043,26135.074,18574.094,23338.041,23451.738,17300.0
880,41790.348,20929.523,24934.21,42869.92,26989.021,19089.582,10443.363,16650.072,8712.543,17247.396,16165.024,10700.0
881,16699.305,13696.468,9719.794,17519.99,14933.986,8580.002,2647.7205,8062.8105,2606.183,11394.673,9409.956,8500.0
882,-1372.8279,8983.226,1147.6434,2358.0728,6980.8184,2030.6047,-949.1683,2163.7988,239.4886,6558.3438,4855.9253,3900.0000000000005
883,-7859.8755,6510.28,-848.52124,-1634.1997,3482.0715,-830.25903,-1708.3275,-1007.7643,-380.85907,3115.636,2722.2375,300.0
884,-7555.286,5350.335,-1070.6248,-2161.2278,2218.4639,-1648.3823,-1432.1161,-2390.561,-563.716,1023.5855,2102.2456,0.0
885,-6484.109,4658.804,-1511.172,-2036.7318,1546.5872,-1874.0808,-962.0868,-2759.6067,-643.5688,-1.3443754,2122.265,0.0
886,-7405.6836,4050.6118,-2249.2842,-1702.2292,941.2277,-2099.4368,-726.4534,-2487.9985,-642.62524,-192.05652,2334.1384,0.0
887,-10729.408,3674.1533,-3813.764,-2733.6492,272.15546,-1879.1924,-872.295,-1630.892,-28.729738,499.77927,2570.0522,0.0
888,1127.3198,1061.0466,1789.008,2032.4711,1864.4316,-270.65155,127.199104,-419.16925,203.73698,555.56635,-315.94656,0.0
889,-122.758995,-1130.6074,1032.0255,1152.7422,3677.322,-23.896175,264.7079,-885.66943,-216.97644,-533.1966,663.9574,0.0
890,139.70741,-543.3938,562.65295,647.57,3737.1501,-68.68527,194.75235,-1086.2875,79.911064,127.089226,1360.8942,0.0
891,371.9344,644.3879,352.90237,733.4557,3329.23,-177.06023,-252.0736,-1214.2422,235.21413,560.5078,1783.2509,0.0
892,-216.64775,1499.1979,144.75945,1042.7954,2890.4705,-210.03093,-1150.4398,-1634.5358,235.11906,705.31384,1927.175,0.0
893,-782.98004,2558.4973,-24.473946,1025.837,2466.774,142.29529,-2347.4978,-2052.9822,387.56485,1113.3773,1923.7727,0.0
894,1577.8899,5660.9575,1230.4031,1337.0682,2576.6963,1439.3932,-3094.17,-1095.4658,1318.0317,2520.9585,2225.7837,1400.0000000000002
895,10235.01,12470.627,6575.5996,5130.986,4764.7275,4208.774,-2272.035,2661.9639,3590.7476,5517.1577,3554.1165,11900.0
896,25594.932,22551.61,17257.295,15424.439,10674.456,8430.87,617.44574,9092.698,7100.998,10133.316,6355.5674,21100.0
