지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),현지기압(hPa),일조(hr),시정(10m),지면온도(°C),증기압(hPa)
279,2019-09-17 14:00,27.8,0.0,0.7,50,51,16.7,1008.8,1.0,2000,44.1,19.0
279,2019-09-17 15:00,28.2,0.0,1.1,20,48,16.1,1008.0,1.0,2000,42.6,18.3
279,2019-09-17 16:00,27.4,0.0,1.2,20,45,14.4,1007.9,1.0,2000,39.0,16.4
279,2019-09-17 17:00,27.5,0.0,1.2,70,46,14.8,1007.8,1.0,1954,34.3,16.8
279,2019-09-17 18:00,24.8,0.0,0.7,160,59,16.2,1008.4,1.0,2000,29.4,18.4
279,2019-09-17 19:00,23.2,0.0,0.5,180,64,16.0,1008.8,0.0,2000,25.9,18.2
279,2019-09-17 20:00,20.0,0.0,0.8,270,91,18.4,1009.6,0.0,2000,23.8,21.2
279,2019-09-17 21:00,19.3,0.0,1.3,270,96,18.6,1010.0,0.0,2000,22.4,21.4
279,2019-09-17 22:00,18.2,0.0,1.0,290,98,17.8,1010.1,0.0,2000,21.4,20.4
279,2019-09-17 23:00,18.3,0.0,0.4,0,98,17.9,1010.0,0.0,2000,21.4,20.5
279,2019-09-18 00:00,18.3,0.0,1.0,270,98,17.9,1010.0,0.0,2000,20.8,20.5
279,2019-09-18 01:00,17.5,0.0,0.8,290,99,17.3,1009.9,0.0,2000,20.3,19.7
279,2019-09-18 02:00,17.2,0.0,0.6,290,99,17.0,1009.4,0.0,2000,20.2,19.4
279,2019-09-18 03:00,17.8,0.0,0.8,270,99,17.6,1009.7,0.0,2000,20.3,20.1
279,2019-09-18 04:00,17.7,0.0,0.5,270,99,17.5,1009.8,0.0,2000,20.4,20.0
279,2019-09-18 05:00,17.6,0.0,0.6,290,99,17.4,1009.7,0.0,2000,20.2,19.9
279,2019-09-18 06:00,17.6,0.0,0.3,0,99,17.4,1009.6,0.0,2000,20.1,19.9
279,2019-09-18 07:00,17.5,0.0,0.4,0,99,17.3,1010.5,0.0,1994,20.2,19.7
279,2019-09-18 08:00,19.1,0.0,0.2,0,97,18.6,1010.5,0.6,1983,21.1,21.4
279,2019-09-18 09:00,21.7,0.0,0.9,340,84,18.8,1010.5,1.0,2000,28.4,21.7
279,2019-09-18 10:00,25.1,0.0,1.7,340,65,18.0,1010.7,1.0,2000,35.1,20.6
279,2019-09-18 11:00,25.7,0.0,1.6,290,52,15.0,1010.5,1.0,2000,39.9,17.0
279,2019-09-18 12:00,27.0,0.0,2.0,290,46,14.3,1009.9,1.0,2000,43.0,16.3
279,2019-09-18 13:00,28.0,0.0,2.2,290,45,14.9,1009.3,1.0,2000,45.0,16.9
279,2019-09-18 14:00,28.6,0.0,2.4,290,39,13.2,1008.4,1.0,2000,44.6,15.2
279,2019-09-18 15:00,28.9,0.0,2.2,290,36,12.3,1007.9,1.0,1973,42.8,14.3
279,2019-09-18 16:00,28.5,0.0,2.0,290,37,12.3,1007.9,1.0,2000,39.3,14.3
279,2019-09-18 17:00,27.5,0.0,2.0,290,33,9.7,1008.4,1.0,2000,33.9,12.0
279,2019-09-18 18:00,25.1,0.0,1.3,270,44,11.9,1008.8,1.0,2000,28.5,13.9
279,2019-09-18 19:00,22.2,0.0,1.7,270,55,12.7,1009.3,0.1,2000,24.9,14.7
279,2019-09-18 20:00,21.3,0.0,2.4,270,56,12.1,1010.2,0.0,2000,22.8,14.1
279,2019-09-18 21:00,21.1,0.0,1.0,320,54,11.4,1011.1,0.0,2000,21.5,13.5
279,2019-09-18 22:00,19.1,0.0,0.6,290,62,11.6,1011.9,0.0,2000,20.5,13.7
279,2019-09-18 23:00,18.2,0.0,1.4,270,61,10.5,1012.1,0.0,2000,19.5,12.7
279,2019-09-19 00:00,16.9,0.0,0.3,0,68,10.9,1012.3,0.0,2000,18.7,13.0
279,2019-09-19 01:00,16.3,0.0,0.5,270,75,11.8,1012.4,0.0,2000,18.3,13.8
279,2019-09-19 02:00,15.5,0.0,0.4,0,86,13.1,1012.4,0.0,2000,18.1,15.1
279,2019-09-19 03:00,16.1,0.0,0.6,340,85,13.5,1012.8,0.0,2000,19.1,15.5
279,2019-09-19 04:00,16.3,0.0,0.5,340,80,12.8,1013.1,0.0,2000,19.6,14.8
279,2019-09-19 05:00,15.4,0.0,1.1,320,89,13.5,1013.6,0.0,2000,19.2,15.5
279,2019-09-19 06:00,15.3,0.0,0.7,340,89,13.4,1014.1,0.0,2000,18.6,15.4
279,2019-09-19 07:00,15.5,0.0,0.6,320,94,14.5,1014.6,0.0,1946,18.7,16.5
279,2019-09-19 08:00,16.7,0.0,1.0,340,87,14.5,1014.9,0.0,2000,20.8,16.5
279,2019-09-19 09:00,19.7,0.0,0.4,0,76,15.3,1014.6,0.8,2000,28.2,17.4
279,2019-09-19 10:00,21.9,0.0,1.2,70,67,15.4,1014.5,1.0,1988,34.7,17.5
279,2019-09-19 11:00,21.8,0.0,0.9,50,66,15.1,1013.8,0.9,2000,34.7,17.2
279,2019-09-19 12:00,24.4,0.0,1.3,70,56,15.0,1013.1,0.9,1984,43.0,17.0
279,2019-09-19 13:00,25.6,0.0,0.9,20,48,13.7,1012.1,0.9,2000,44.1,15.7
279,2019-09-19 14:00,23.8,0.0,1.3,360,50,12.7,1011.5,0.9,2000,39.1,14.7
279,2019-09-19 15:00,25.4,0.0,0.6,360,48,13.5,1011.4,0.7,2000,41.3,15.5
279,2019-09-19 16:00,25.7,0.0,0.6,360,46,13.2,1011.1,0.8,2000,36.4,15.2
279,2019-09-19 17:00,25.0,0.0,1.0,320,49,13.5,1010.6,1.0,2000,32.9,15.5
279,2019-09-19 18:00,21.3,0.0,0.9,230,69,15.3,1011.0,0.6,1965,27.0,17.4
279,2019-09-19 19:00,20.3,0.0,0.8,270,80,16.7,1011.0,0.0,2000,24.7,19.0
279,2019-09-19 20:00,19.3,0.0,0.7,270,86,16.8,1011.2,0.0,2000,22.7,19.1
279,2019-09-19 21:00,18.4,0.0,0.8,270,89,16.5,1011.6,0.0,2000,21.5,18.8
279,2019-09-19 22:00,18.2,0.0,0.8,270,92,16.8,1011.5,0.0,2000,21.0,19.1
279,2019-09-19 23:00,17.6,0.0,0.5,290,94,16.6,1011.5,0.0,2000,20.2,18.9
279,2019-09-20 00:00,17.1,0.0,0.7,270,97,16.6,1011.3,0.0,2000,19.5,18.9
279,2019-09-20 01:00,16.3,0.0,0.8,270,99,16.1,1011.3,0.0,2000,18.9,18.3
279,2019-09-20 02:00,16.2,0.0,0.5,290,99,16.0,1011.4,0.0,2000,18.9,18.2
279,2019-09-20 03:00,15.9,0.0,0.3,0,99,15.7,1011.4,0.0,1999,18.9,17.8
279,2019-09-20 04:00,16.0,0.0,0.6,290,99,15.8,1011.8,0.0,2000,18.8,17.9
279,2019-09-20 05:00,15.9,0.0,0.4,0,99,15.7,1011.5,0.0,2000,18.8,17.8
279,2019-09-20 06:00,15.8,0.0,0.7,290,99,15.6,1011.6,0.0,2000,18.7,17.7
279,2019-09-20 07:00,16.1,0.0,0.3,0,99,15.9,1012.2,0.0,2000,19.0,18.1
279,2019-09-20 08:00,16.8,0.0,0.7,290,99,16.6,1012.3,0.0,2000,20.4,18.9
279,2019-09-20 09:00,18.0,0.0,0.4,0,97,17.5,1012.6,0.0,1987,22.8,20.0
279,2019-09-20 10:00,19.3,0.0,0.6,90,87,17.0,1012.6,0.1,1948,25.9,19.4
279,2019-09-20 11:00,20.9,0.0,1.1,50,77,16.7,1012.4,0.7,2000,31.1,19.0
279,2019-09-20 12:00,20.9,0.0,0.9,20,76,16.5,1012.3,0.1,2000,30.0,18.8
279,2019-09-20 13:00,21.5,0.0,1.4,70,72,16.2,1012.0,0.0,2000,30.4,18.4
279,2019-09-20 14:00,21.5,0.0,1.2,50,74,16.6,1011.4,0.0,2000,29.1,18.9
279,2019-09-20 15:00,22.1,0.0,0.6,20,72,16.8,1011.8,0.0,2000,29.3,19.1
279,2019-09-20 16:00,22.3,0.0,1.4,70,68,16.1,1011.6,0.0,2000,29.0,18.3
279,2019-09-20 17:00,22.0,0.0,1.1,50,73,16.9,1012.0,0.0,2000,26.7,19.2
279,2019-09-20 18:00,21.2,0.0,1.3,50,76,16.7,1012.4,0.0,2000,24.4,19.0
279,2019-09-20 19:00,20.9,0.0,1.1,90,78,16.9,1012.8,0.0,2000,22.9,19.2
279,2019-09-20 20:00,20.3,0.0,0.3,0,85,17.6,1013.1,0.0,2000,22.1,20.1
279,2019-09-20 21:00,19.5,0.0,0.2,0,93,18.3,1013.2,0.0,2000,21.6,21.0
279,2019-09-20 22:00,19.1,0.0,0.8,270,94,18.1,1013.7,0.0,2000,21.4,20.8
279,2019-09-20 23:00,18.8,0.0,0.7,250,95,17.9,1013.6,0.0,2000,20.9,20.5
279,2019-09-21 00:00,18.0,0.0,0.4,0,98,17.6,1013.7,0.0,2000,20.2,20.1
279,2019-09-21 01:00,17.6,0.0,0.9,270,99,17.4,1013.4,0.0,2000,19.9,19.9
279,2019-09-21 02:00,17.7,0.0,0.6,270,99,17.5,1013.6,0.0,2000,20.0,20.0
279,2019-09-21 03:00,17.0,0.0,0.8,270,99,16.8,1013.1,0.0,2000,19.0,19.1
279,2019-09-21 04:00,16.9,0.0,0.6,270,99,16.7,1012.8,0.0,2000,19.1,19.0
279,2019-09-21 05:00,17.2,0.0,0.4,0,99,17.0,1012.7,0.0,2000,19.2,19.4
279,2019-09-21 06:00,17.1,0.0,0.0,0,99,16.9,1013.2,0.0,2000,19.3,19.2
279,2019-09-21 07:00,17.3,0.0,0.5,290,99,17.1,1013.1,0.0,2000,19.6,19.5
279,2019-09-21 08:00,17.8,0.0,0.2,0,99,17.6,1013.9,0.0,1653,20.5,20.1
279,2019-09-21 09:00,18.2,0.1,0.4,0,99,18.0,1014.3,0.0,1116,21.2,20.6
279,2019-09-21 10:00,18.6,1.0,0.6,50,99,18.4,1014.5,0.0,1277,22.7,21.2
279,2019-09-21 11:00,19.1,0.3,0.2,0,99,18.9,1014.2,0.0,1073,23.7,21.8
279,2019-09-21 12:00,19.8,0.4,0.4,0,99,19.6,1013.6,0.0,1274,24.9,22.8
279,2019-09-21 13:00,19.3,0.9,1.9,90,99,19.1,1012.9,0.0,775,23.5,22.1
279,2019-09-21 14:00,18.3,2.4,0.9,360,99,18.1,1012.8,0.0,680,22.6,20.8
279,2019-09-21 15:00,17.3,5.3,1.7,50,99,17.1,1012.7,0.0,452,20.7,19.5
279,2019-09-21 16:00,16.7,6.2,1.2,70,99,16.5,1013.6,0.0,430,19.7,18.8
279,2019-09-21 17:00,16.6,5.0,0.4,0,99,16.4,1014.0,0.0,512,19.3,18.6
279,2019-09-21 18:00,16.7,4.1,0.4,0,99,16.5,1014.1,0.0,677,19.0,18.8
279,2019-09-21 19:00,16.6,3.3,0.3,0,99,16.4,1014.0,0.0,793,18.7,18.6
279,2019-09-21 20:00,16.3,4.2,0.9,70,99,16.1,1014.2,0.0,654,18.3,18.3
279,2019-09-21 21:00,16.2,4.2,0.1,0,99,16.0,1014.0,0.0,505,18.0,18.2
279,2019-09-21 22:00,16.1,5.2,0.3,0,99,15.9,1014.2,0.0,415,17.9,18.1
279,2019-09-21 23:00,15.9,7.3,0.8,50,99,15.7,1014.1,0.0,324,17.7,17.8
279,2019-09-22 00:00,15.8,7.1,0.5,70,99,15.6,1013.5,0.0,276,17.4,17.7
279,2019-09-22 01:00,15.7,6.6,0.9,270,99,15.5,1013.4,0.0,626,17.3,17.6
279,2019-09-22 02:00,15.9,6.7,0.5,200,99,15.7,1013.0,0.0,661,17.3,17.8
279,2019-09-22 03:00,15.9,8.5,0.9,230,99,15.7,1011.2,0.0,818,17.5,17.8
279,2019-09-22 04:00,16.1,7.4,0.7,230,99,15.9,1010.8,0.0,839,17.7,18.1
279,2019-09-22 05:00,16.3,4.3,0.4,0,99,16.1,1010.6,0.0,883,17.9,18.3
279,2019-09-22 06:00,16.3,5.6,0.3,0,99,16.1,1010.9,0.0,512,18.0,18.3
279,2019-09-22 07:00,16.6,6.3,0.5,200,99,16.4,1010.0,0.0,987,18.0,18.6
279,2019-09-22 08:00,17.0,2.7,0.3,0,99,16.8,1009.0,0.0,1411,18.5,19.1
279,2019-09-22 09:00,17.1,6.0,0.9,70,99,16.9,1008.8,0.0,282,18.6,19.2
279,2019-09-22 10:00,17.3,7.5,0.2,0,99,17.1,1008.1,0.0,446,19.3,19.5
279,2019-09-22 11:00,17.7,5.0,0.9,20,99,17.5,1007.8,0.0,616,19.5,20.0
279,2019-09-22 12:00,17.7,4.0,1.0,50,99,17.5,1006.5,0.0,634,19.7,20.0
279,2019-09-22 13:00,17.9,2.9,1.4,70,99,17.7,1006.2,0.0,739,20.4,20.2
279,2019-09-22 14:00,17.9,2.3,0.7,70,99,17.7,1005.3,0.0,858,20.2,20.2
279,2019-09-22 15:00,17.7,3.4,1.5,50,99,17.5,1004.6,0.0,972,19.6,20.0
279,2019-09-22 16:00,17.4,3.8,1.4,360,99,17.2,1004.4,0.0,724,19.1,19.6
279,2019-09-22 17:00,17.2,3.0,1.2,20,99,17.0,1003.6,0.0,820,18.8,19.4
279,2019-09-22 18:00,17.2,2.4,1.1,50,99,17.0,1003.2,0.0,941,18.5,19.4
279,2019-09-22 19:00,17.0,3.7,1.1,70,99,16.8,1002.4,0.0,740,18.1,19.1
279,2019-09-22 20:00,17.0,3.5,1.5,20,99,16.8,1001.3,0.0,1123,18.0,19.1
279,2019-09-22 21:00,17.4,0.8,1.5,50,99,17.2,1001.0,0.0,1986,18.1,19.6
279,2019-09-22 22:00,17.9,0.0,1.5,360,97,17.4,1000.2,0.0,2000,18.0,19.9
279,2019-09-22 23:00,18.0,0.0,1.0,340,93,16.8,1000.5,0.0,2000,18.0,19.1
279,2019-09-23 00:00,17.7,0.0,1.4,290,94,16.7,1000.2,0.0,2000,17.8,19.0
279,2019-09-23 01:00,18.0,0.0,1.8,290,88,15.9,1000.5,0.0,2000,17.6,18.1
279,2019-09-23 02:00,17.6,0.0,1.7,290,95,16.7,1001.1,0.0,2000,17.6,19.0
279,2019-09-23 03:00,18.0,0.0,2.2,290,90,16.3,1001.6,0.0,2000,17.5,18.5
279,2019-09-23 04:00,17.2,0.0,2.0,290,97,16.7,1002.5,0.0,1901,17.4,19.0
279,2019-09-23 05:00,17.3,0.0,1.1,320,98,16.9,1003.5,0.0,2000,17.6,19.2
279,2019-09-23 06:00,17.2,0.0,0.9,290,97,16.7,1004.4,0.0,2000,17.5,19.0
279,2019-09-23 07:00,17.3,0.0,0.9,290,97,16.8,1005.6,0.0,2000,17.7,19.1
279,2019-09-23 08:00,18.1,0.0,1.6,290,90,16.4,1006.8,0.0,2000,19.2,18.6
279,2019-09-23 09:00,19.0,0.0,1.5,290,89,17.1,1007.8,0.0,2000,21.2,19.5
279,2019-09-23 10:00,19.8,0.0,1.4,290,80,16.2,1008.5,0.0,2000,23.7,18.4
279,2019-09-23 11:00,21.1,0.0,0.8,160,66,14.4,1008.7,0.8,2000,29.6,16.4
279,2019-09-23 12:00,20.7,0.0,0.5,90,64,13.6,1008.4,0.5,2000,27.7,15.6
279,2019-09-23 13:00,21.0,0.0,0.5,360,66,14.3,1008.4,0.3,2000,27.5,16.3
279,2019-09-23 14:00,21.2,0.0,0.8,290,69,15.2,1008.5,0.0,2000,25.7,17.3
279,2019-09-23 15:00,21.0,0.0,0.8,340,72,15.7,1008.8,0.0,2000,23.9,17.8
279,2019-09-23 16:00,20.4,0.0,1.0,290,82,17.2,1009.0,0.0,2000,22.9,19.6
279,2019-09-23 17:00,20.0,0.0,1.0,290,83,17.0,1009.6,0.0,2000,21.6,19.4
279,2019-09-23 18:00,19.3,0.0,0.5,270,94,18.3,1010.2,0.0,2000,20.8,21.0
279,2019-09-23 19:00,18.2,0.0,0.8,270,98,17.8,1010.7,0.0,2000,19.7,20.4
279,2019-09-23 20:00,17.9,0.0,0.4,0,99,17.7,1011.5,0.0,2000,19.5,20.2
279,2019-09-23 21:00,17.6,0.0,0.2,0,98,17.2,1011.7,0.0,2000,19.2,19.6
279,2019-09-23 22:00,17.3,0.0,0.8,270,99,17.1,1011.9,0.0,2000,18.9,19.5
279,2019-09-23 23:00,16.3,0.0,0.2,0,99,16.1,1011.9,0.0,2000,17.6,18.3
279,2019-09-24 00:00,15.2,0.0,0.4,0,99,15.0,1011.7,0.0,2000,16.6,17.0
279,2019-09-24 01:00,14.6,0.0,0.4,0,99,14.4,1011.7,0.0,2000,15.9,16.4
279,2019-09-24 02:00,14.0,0.0,0.1,0,99,13.8,1012.0,0.0,1991,15.2,15.8
279,2019-09-24 03:00,14.0,0.0,0.0,0,99,13.8,1011.9,0.0,66,16.3,15.8
279,2019-09-24 04:00,13.8,0.0,0.2,0,99,13.6,1012.1,0.0,32,16.7,15.6
279,2019-09-24 05:00,13.4,0.0,0.5,320,99,13.2,1012.6,0.0,40,16.7,15.2
279,2019-09-24 06:00,13.5,0.0,0.5,270,99,13.3,1013.0,0.0,51,16.8,15.3
279,2019-09-24 07:00,13.2,0.0,0.5,270,99,13.0,1013.4,0.0,54,17.0,15.0
279,2019-09-24 08:00,13.6,0.0,0.4,0,99,13.4,1013.8,0.0,944,18.1,15.4
279,2019-09-24 09:00,15.0,0.0,0.3,0,99,14.8,1013.9,0.1,1285,19.9,16.8
279,2019-09-24 10:00,17.1,0.0,1.2,110,98,16.7,1013.9,1.0,1409,26.2,19.0
279,2019-09-24 11:00,21.4,0.0,0.6,20,76,16.9,1013.5,1.0,1959,30.3,19.2
279,2019-09-24 12:00,22.6,0.0,1.0,290,62,14.9,1013.1,1.0,2000,32.4,16.9
279,2019-09-24 13:00,24.6,0.0,1.0,340,59,16.0,1012.5,1.0,2000,33.8,18.2
279,2019-09-24 14:00,24.8,0.0,0.5,340,49,13.3,1012.0,1.0,2000,33.8,15.3
279,2019-09-24 15:00,25.0,0.0,0.9,270,48,13.2,1011.9,1.0,2000,32.9,15.2
279,2019-09-24 16:00,25.2,0.0,1.1,290,49,13.7,1011.7,1.0,2000,31.0,15.7
279,2019-09-24 17:00,23.3,0.0,0.5,250,61,15.3,1012.0,1.0,2000,26.9,17.4
279,2019-09-24 18:00,21.2,0.0,1.0,250,76,16.7,1012.4,0.9,2000,23.0,19.0
279,2019-09-24 19:00,19.6,0.0,0.9,250,87,17.3,1012.6,0.0,2000,20.6,19.7
279,2019-09-24 20:00,18.5,0.0,0.9,270,94,17.5,1013.5,0.0,2000,19.2,20.0
279,2019-09-24 21:00,17.4,0.0,0.5,270,99,17.2,1014.2,0.0,2000,18.2,19.6
279,2019-09-24 22:00,16.5,0.0,0.1,0,99,16.3,1014.7,0.0,1980,17.3,18.5
279,2019-09-24 23:00,15.8,0.0,0.0,0,99,15.6,1014.6,0.0,1949,16.6,17.7
279,2019-09-25 00:00,14.9,0.0,1.0,270,99,14.7,1014.7,0.0,1734,16.2,16.7
279,2019-09-25 01:00,14.8,0.0,0.1,0,99,14.6,1014.9,0.0,1401,16.0,16.6
279,2019-09-25 02:00,14.4,0.0,0.5,290,99,14.2,1015.3,0.0,1241,15.7,16.2
279,2019-09-25 03:00,13.7,0.0,0.5,290,99,13.5,1015.5,0.0,1226,15.4,15.5
279,2019-09-25 04:00,13.4,0.0,0.7,290,99,13.2,1015.6,0.0,1027,14.9,15.2
279,2019-09-25 05:00,13.0,0.0,0.3,0,99,12.8,1016.0,0.0,839,14.5,14.8
279,2019-09-25 06:00,12.8,0.0,0.1,0,99,12.6,1016.4,0.0,934,14.0,14.6
279,2019-09-25 07:00,13.2,0.0,0.1,0,99,13.0,1016.9,0.0,1167,14.6,15.0
279,2019-09-25 08:00,15.1,0.0,0.3,0,99,14.9,1017.3,0.3,1752,16.3,16.9
279,2019-09-25 09:00,16.1,0.0,1.4,90,99,15.9,1017.5,1.0,1555,21.7,18.1
279,2019-09-25 10:00,17.5,0.0,1.4,110,97,17.0,1017.4,1.0,1131,26.1,19.4
279,2019-09-25 11:00,20.6,0.0,0.7,110,80,17.0,1016.9,1.0,1823,29.7,19.4
279,2019-09-25 12:00,22.5,0.0,0.7,50,68,16.2,1016.5,1.0,1819,30.9,18.4
279,2019-09-25 13:00,22.8,0.0,0.9,320,65,15.8,1015.9,0.8,2000,31.1,17.9
279,2019-09-25 14:00,23.9,0.0,1.0,360,61,15.9,1015.5,0.9,2000,32.1,18.1
279,2019-09-25 15:00,24.0,0.0,0.6,50,65,17.0,1015.5,0.4,2000,30.2,19.4
279,2019-09-25 16:00,23.4,0.0,0.8,20,67,16.9,1015.5,0.2,2000,27.3,19.2
279,2019-09-25 17:00,23.0,0.0,0.8,50,73,17.8,1015.9,0.0,2000,25.1,20.4
279,2019-09-25 18:00,21.1,0.0,0.6,250,95,20.2,1016.7,0.0,2000,23.0,23.7
279,2019-09-25 19:00,19.8,0.0,0.8,270,98,19.4,1016.9,0.0,1985,21.6,22.5
279,2019-09-25 20:00,19.3,0.0,0.5,290,99,19.1,1017.9,0.0,1858,20.7,22.1
279,2019-09-25 21:00,19.4,0.0,0.5,230,97,18.9,1017.7,0.0,2000,20.0,21.8
279,2019-09-25 22:00,18.5,0.0,0.4,0,99,18.3,1018.1,0.0,1997,19.6,21.0
279,2019-09-25 23:00,18.2,0.0,0.8,270,99,18.0,1018.7,0.0,1976,19.1,20.6
279,2019-09-26 00:00,17.4,0.0,0.7,290,99,17.2,1018.6,0.0,1812,18.9,19.6
279,2019-09-26 01:00,17.3,0.0,0.2,0,99,17.1,1018.7,0.0,1968,18.5,19.5
279,2019-09-26 02:00,16.7,0.0,0.6,290,99,16.5,1018.5,0.0,1915,18.2,18.8
279,2019-09-26 03:00,16.4,0.0,0.5,290,99,16.2,1018.2,0.0,1940,17.9,18.4
279,2019-09-26 04:00,16.3,0.0,0.7,270,99,16.1,1018.1,0.0,1969,17.8,18.3
279,2019-09-26 05:00,16.2,0.0,0.3,0,99,16.0,1018.4,0.0,1959,17.8,18.2
279,2019-09-26 06:00,16.1,0.0,0.7,290,99,15.9,1018.6,0.0,1654,17.7,18.1
279,2019-09-26 07:00,16.5,0.0,0.6,270,99,16.3,1019.3,0.0,1984,18.0,18.5
279,2019-09-26 08:00,17.4,0.0,0.2,0,99,17.2,1019.6,0.0,1904,19.2,19.6
279,2019-09-26 09:00,18.4,0.0,0.2,0,98,18.0,1020.0,0.0,1992,21.1,20.6
279,2019-09-26 10:00,19.8,0.0,0.6,290,86,17.3,1020.0,0.2,2000,24.9,19.7
279,2019-09-26 11:00,20.9,0.0,0.1,0,85,18.2,1019.6,0.4,2000,26.0,20.9
279,2019-09-26 12:00,22.5,0.0,0.9,20,78,18.4,1019.1,0.7,2000,29.5,21.2
279,2019-09-26 13:00,24.1,0.0,0.7,200,74,19.1,1018.5,0.6,2000,33.4,22.1
279,2019-09-26 14:00,24.5,0.0,0.7,50,76,19.9,1017.8,0.3,2000,30.8,23.2
279,2019-09-26 15:00,25.4,0.0,0.7,360,72,19.9,1017.8,0.7,2000,32.6,23.2
279,2019-09-26 16:00,24.5,0.0,0.7,50,76,19.9,1017.5,0.7,2000,29.9,23.2
279,2019-09-26 17:00,24.7,0.0,0.6,360,77,20.3,1017.7,0.7,2000,28.3,23.8
279,2019-09-26 18:00,22.7,0.0,0.8,250,96,22.0,1018.0,0.1,2000,25.1,26.4
279,2019-09-26 19:00,21.4,0.0,0.4,0,99,21.2,1018.3,0.0,2000,22.9,25.2
279,2019-09-26 20:00,20.2,0.0,0.9,270,99,20.0,1019.0,0.0,2000,21.3,23.4
279,2019-09-26 21:00,19.2,0.0,0.9,270,99,19.0,1019.3,0.0,1980,20.2,22.0
279,2019-09-26 22:00,18.4,0.0,0.9,270,99,18.2,1019.4,0.0,1907,19.6,20.9
279,2019-09-26 23:00,17.8,0.0,0.9,290,99,17.6,1019.4,0.0,1439,19.0,20.1
279,2019-09-27 00:00,17.3,0.0,0.6,270,99,17.1,1019.3,0.0,1198,18.4,19.5
279,2019-09-27 01:00,16.9,0.0,0.3,0,99,16.7,1019.2,0.0,883,18.4,19.0
279,2019-09-27 02:00,17.2,0.0,0.1,0,99,17.0,1019.2,0.0,968,18.8,19.4
279,2019-09-27 03:00,17.4,0.0,0.2,0,99,17.2,1018.9,0.0,1027,19.0,19.6
279,2019-09-27 04:00,17.4,0.0,0.1,0,99,17.2,1018.6,0.0,1062,18.7,19.6
279,2019-09-27 05:00,16.9,0.0,0.4,0,99,16.7,1018.6,0.0,832,17.9,19.0
279,2019-09-27 06:00,16.6,0.0,0.2,0,99,16.4,1018.9,0.0,849,18.0,18.6
279,2019-09-27 07:00,17.0,0.0,0.1,0,99,16.8,1019.2,0.0,1295,18.3,19.1
279,2019-09-27 08:00,18.7,0.0,0.6,340,99,18.5,1019.3,0.2,1784,20.6,21.3
279,2019-09-27 09:00,20.0,0.0,0.3,0,96,19.3,1019.5,1.0,1962,24.6,22.4
279,2019-09-27 10:00,21.2,0.0,0.7,270,90,19.4,1019.1,1.0,1967,28.9,22.5
279,2019-09-27 11:00,23.5,0.0,0.6,340,82,20.2,1018.6,1.0,2000,32.0,23.7
279,2019-09-27 12:00,24.3,0.0,0.6,50,76,19.7,1017.9,0.6,2000,35.2,22.9
279,2019-09-27 13:00,26.5,0.0,1.1,50,63,18.8,1016.7,1.0,1984,38.2,21.7
279,2019-09-27 14:00,26.6,0.0,1.0,140,61,18.4,1015.7,1.0,1969,38.9,21.2
279,2019-09-27 15:00,27.9,0.0,1.1,50,64,20.4,1015.1,1.0,1938,38.1,24.0
279,2019-09-27 16:00,26.6,0.0,1.6,70,72,21.1,1015.1,0.2,1859,32.2,25.0
279,2019-09-27 17:00,26.7,0.0,1.3,70,72,21.2,1015.1,0.2,2000,30.0,25.2
279,2019-09-27 18:00,25.1,0.0,0.5,160,83,22.0,1015.0,0.2,1935,27.1,26.4
279,2019-09-27 19:00,23.8,0.0,0.2,0,91,22.2,1015.1,0.0,1642,24.9,26.8
279,2019-09-27 20:00,24.0,0.0,1.0,110,90,22.2,1015.5,0.0,1596,23.8,26.8
279,2019-09-27 21:00,23.0,0.0,0.8,140,97,22.4,1015.5,0.0,942,22.9,27.1
279,2019-09-27 22:00,22.3,0.0,0.8,90,98,21.9,1015.6,0.0,880,22.4,26.3
279,2019-09-27 23:00,20.8,0.0,0.9,290,99,20.6,1015.4,0.0,808,22.0,24.3
279,2019-09-28 00:00,21.8,0.0,0.7,50,99,21.6,1015.0,0.0,772,22.4,25.8
279,2019-09-28 01:00,21.2,0.0,0.0,0,99,21.0,1014.7,0.0,792,22.4,24.9
279,2019-09-28 02:00,21.5,0.0,0.5,50,99,21.3,1014.7,0.0,814,22.4,25.3
279,2019-09-28 03:00,21.3,0.0,0.5,160,99,21.1,1014.5,0.0,751,22.2,25.0
279,2019-09-28 04:00,21.0,0.0,0.1,0,99,20.8,1014.3,0.0,696,22.2,24.6
279,2019-09-28 05:00,20.7,0.0,0.4,0,99,20.5,1014.1,0.0,551,22.1,24.1
279,2019-09-28 06:00,20.3,0.0,0.1,0,99,20.1,1014.1,0.0,310,21.9,23.5
279,2019-09-28 07:00,20.6,0.0,0.1,0,99,20.4,1014.4,0.0,454,22.0,24.0
279,2019-09-28 08:00,21.2,0.0,0.1,0,99,21.0,1014.4,0.0,551,22.9,24.9
279,2019-09-28 09:00,21.6,0.0,0.5,160,99,21.4,1014.6,0.0,653,23.9,25.5
279,2019-09-28 10:00,22.6,0.0,0.5,140,98,22.2,1014.3,0.0,868,26.2,26.8
279,2019-09-28 11:00,24.1,0.0,0.8,50,94,23.0,1013.8,0.3,1126,29.2,28.1
279,2019-09-28 12:00,25.6,0.0,0.5,360,85,22.8,1012.9,1.0,1349,35.4,27.7
